time_s,y_pred,lift_filt,tail_raw,tail_filt,dot_alpha_raw,sp_ref,depth_target,e,de,s,u,Kp,Ki,Kd,K1,K2,K,tau1,L,fc_lift,fc_tail,omega_ref,lift_offset,tail_offset,is_auto,alpha_manual,u_eq,u_sw,u_sw_i,est_depth,dot_alpha_ref,ddot_alpha_ref
13:52:06:000,16.514523,16.646929,42.026360,42.030319,-17.087936,19.934000,100.000000,-3.419477,-4.293821,-5.972721,-0.621512,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.074324,-0.547188,-0.187491,102.372261,-6.215888,5.118774
13:52:06:126,16.348850,16.471752,42.018730,42.036446,-15.863418,19.810816,100.000000,-3.461966,-4.101428,-5.846171,-0.651072,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.108649,-0.542424,-0.180491,102.191818,-6.112597,5.199818
13:52:06:126,16.188934,16.301901,41.995842,42.026768,-16.218185,19.689709,100.000000,-3.500774,-3.884455,-5.696259,-0.677195,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.140778,-0.536417,-0.173491,101.985626,-6.007843,5.266603
13:52:06:126,16.029100,16.131762,42.026360,41.998974,-15.553473,19.570715,100.000000,-3.541615,-3.667417,-5.547729,-0.701108,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.170727,-0.530381,-0.166491,101.742882,-5.901901,5.320086
13:52:06:126,15.879436,15.971483,41.995842,41.992249,-15.085219,19.453852,100.000000,-3.574415,-3.451353,-5.395014,-0.722283,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.198256,-0.524027,-0.159491,101.553131,-5.795026,5.361223
13:52:06:126,15.729080,15.810250,42.072136,41.997074,-14.853000,19.339134,100.000000,-3.610054,-3.240676,-5.248867,-0.741733,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.223826,-0.517907,-0.152491,101.385422,-5.687456,5.390913
13:52:06:126,15.586753,15.656837,41.988213,42.018120,-14.131068,19.226576,100.000000,-3.639823,-3.042536,-5.109856,-0.759207,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.247148,-0.512058,-0.145491,101.258759,-5.579411,5.409988
13:52:06:140,15.450145,15.508977,42.056892,42.019176,-13.129710,19.116179,100.000000,-3.666034,-2.850466,-4.973883,-0.774781,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.268508,-0.506273,-0.138491,101.098228,-5.471095,5.419249
13:52:06:160,15.351337,15.398786,41.965324,42.017483,-11.391639,19.007950,100.000000,-3.656612,-2.629012,-4.789871,-0.785081,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.287323,-0.497758,-0.131491,100.973633,-5.362693,5.419430
13:52:06:180,15.321447,15.357423,41.881401,41.994251,0.000000,18.901888,100.000000,-3.580441,-2.253540,-4.430526,-0.783363,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.304221,-0.479142,-0.124491,100.881668,-5.254382,5.411226
13:52:06:200,15.336346,15.360826,41.904289,41.938099,0.000000,18.797989,100.000000,-3.461643,-1.646327,-3.844253,-0.767198,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.321207,-0.445991,-0.117491,100.773109,-5.146320,5.395319
13:52:06:327,15.373080,15.386130,41.972954,41.910385,0.000000,18.696247,100.000000,-3.323167,-0.859658,-3.090603,-0.737301,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.338503,-0.398798,-0.110491,100.745514,-5.038655,5.372305
13:52:06:327,15.408698,15.410496,42.079765,41.923382,0.000000,18.596655,100.000000,-3.187957,0.074464,-2.211767,-0.691835,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.356600,-0.335235,-0.103491,100.798309,-4.931524,5.342766
13:52:06:327,15.436171,15.427021,42.117912,42.003025,0.000000,18.499195,100.000000,-3.063025,1.038193,-1.313603,-0.629070,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.374275,-0.254795,-0.096492,100.975777,-4.825050,5.307280
13:52:06:328,15.455627,15.436009,42.049248,42.065907,0.000000,18.403856,100.000000,-2.948229,1.940650,-0.474220,-0.536783,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.390391,-0.146391,-0.089492,101.111420,-4.719346,5.266333
13:52:06:328,15.483977,15.454624,41.927177,42.081837,0.000000,18.310616,100.000000,-2.826638,2.746799,0.287085,-0.256522,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.403951,0.147429,-0.088092,101.163757,-4.614516,5.220448
13:52:06:328,15.534300,15.496446,41.950081,42.039581,10.913371,18.219469,100.000000,-2.685169,3.490406,1.007778,-0.153636,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.414988,0.261352,-0.095092,101.125252,-4.510654,5.170015
13:52:06:341,15.599310,15.554444,41.934807,41.989651,11.317252,18.130388,100.000000,-2.531078,4.184186,1.694199,-0.089646,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.424004,0.334357,-0.102091,101.089188,-4.407848,5.115499
13:52:06:368,15.696934,15.646614,41.881401,41.946701,11.379241,18.043350,100.000000,-2.346416,4.864177,2.388907,-0.036435,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.430889,0.394454,-0.109091,101.104675,-4.306172,5.057301
13:52:06:380,15.829751,15.775556,41.805107,41.894329,14.847754,17.958334,100.000000,-2.128583,5.594105,3.148484,0.014447,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.436452,0.450899,-0.116091,101.141769,-4.205698,4.995777
13:52:06:400,16.002117,15.945598,41.873772,41.861259,19.280910,17.875313,100.000000,-1.873196,6.397697,3.996254,0.065449,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.440904,0.506353,-0.123091,101.262680,-4.106487,4.931295
13:52:06:521,16.203497,16.146133,42.011101,41.855431,10.018349,17.794262,100.000000,-1.590765,7.325826,4.969364,0.117770,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.445353,0.563123,-0.130091,101.471611,-4.008595,4.864182
13:52:06:521,16.406452,16.349508,42.125542,41.934456,10.380744,17.715155,100.000000,-1.308702,8.307610,5.989340,0.167106,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.449895,0.617001,-0.137091,101.853371,-3.912072,4.794732
13:52:06:521,16.592033,16.536362,42.156059,42.038109,16.537666,17.637964,100.000000,-1.045931,9.250016,6.964047,0.210494,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.454028,0.664521,-0.144091,102.266212,-3.816961,4.723240
13:52:06:521,16.738899,16.685221,42.072136,42.114601,13.332366,17.562658,100.000000,-0.823759,10.036146,7.779183,0.245066,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.457015,0.702081,-0.151091,102.582947,-3.723299,4.649979
13:52:06:521,16.843662,16.792633,42.033989,42.124756,0.000000,17.489208,100.000000,-0.645546,10.564143,8.344868,0.269832,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.457669,0.727501,-0.158091,102.721405,-3.631120,4.575195
13:52:06:521,16.899469,16.851671,42.011101,42.089306,0.000000,17.417587,100.000000,-0.518118,10.753426,8.587267,0.283789,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.455206,0.738995,-0.165091,102.715446,-3.540451,4.499125
13:52:06:540,16.909698,16.865627,41.995842,42.044609,0.000000,17.347761,100.000000,-0.438063,10.562419,8.472633,0.286784,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.448985,0.735769,-0.172091,102.641411,-3.451315,4.421981
13:52:06:560,16.896667,16.856707,41.919548,42.009090,0.000000,17.279701,100.000000,-0.383034,10.042067,8.058966,0.281064,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.438911,0.719975,-0.179091,102.560555,-3.363732,4.343967
13:52:06:580,16.859558,16.823965,41.850883,41.966633,0.000000,17.213373,100.000000,-0.353815,9.257784,7.401941,0.267163,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.425912,0.693075,-0.186091,102.439629,-3.277718,4.265280
13:52:06:600,16.823069,16.791956,41.881401,41.918346,0.000000,17.148752,100.000000,-0.325684,8.263941,6.564083,0.246623,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.409842,0.656465,-0.193091,102.307846,-3.193284,4.186070
13:52:06:727,16.807114,16.780464,41.927177,41.894409,0.000000,17.085800,100.000000,-0.278687,7.197718,5.676184,0.222989,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.391830,0.614819,-0.200091,102.247330,-3.110437,4.106511
13:52:06:727,16.805012,16.782688,42.079765,41.914322,0.000000,17.024488,100.000000,-0.219477,6.205687,4.860094,0.199484,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.374087,0.573571,-0.207091,102.289604,-3.029183,4.026763
13:52:06:727,16.812033,16.793804,42.095024,41.995735,0.000000,16.964785,100.000000,-0.152752,5.319728,4.140249,0.177043,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.357229,0.534272,-0.214091,102.464653,-2.949527,3.946945
13:52:06:727,16.821053,16.806623,42.087395,42.070408,0.000000,16.906656,100.000000,-0.085604,4.551219,3.521914,0.156099,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.341688,0.497787,-0.221091,102.628105,-2.871465,3.867200
13:52:06:727,16.830233,16.819263,42.003487,42.092781,0.000000,16.850065,100.000000,-0.019833,3.902016,3.005525,0.137339,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.327579,0.464918,-0.228091,102.686752,-2.794996,3.787663
13:52:06:727,16.843220,16.835350,42.018730,42.058430,0.000000,16.794992,100.000000,0.048227,3.379451,2.599734,0.122395,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.314879,0.437275,-0.235091,102.635742,-2.720116,3.708401
13:52:06:740,16.844049,16.838934,41.980583,42.014149,0.000000,16.741400,100.000000,0.102650,2.998693,2.307389,0.111948,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.304389,0.416337,-0.242091,102.551125,-2.646816,3.629529
13:52:06:766,16.832638,16.829958,42.033989,41.987667,0.000000,16.689253,100.000000,0.143385,2.692872,2.070878,0.103377,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.295242,0.398619,-0.249091,102.488289,-2.575088,3.551151
13:52:06:780,16.826195,16.825665,41.942436,41.982021,0.000000,16.638523,100.000000,0.187672,2.452408,1.892993,0.098223,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.286705,0.384928,-0.256091,102.472275,-2.504922,3.473340
13:52:06:800,16.816925,16.818306,41.988213,41.983360,0.000000,16.589182,100.000000,0.227743,2.254512,1.749161,0.094843,0.640000,0.170000,0.860000,1.130000,0.350000,6.697600,1.224400,0.133100,10.000000,10.000000,2.000000,266.600006,126.400002,0.000000,15.000000,-0.278769,0.373612,-0.263091,102.466858,-2.436305,3.396169
